,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
48,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.0025641145184636116,0.935897171497345
49,"I'd really prefer just to wait until the brief, if that is ok.",0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.8397428393363953,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891
50,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.9399035573005676,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024,0.0024038590490818024
51,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8931620121002197,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912
52,"No, he is not here. I am taking his place.",0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.6794859766960144,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588
53,The plan was to use one large aid station with American medics running it. How is this way better?,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.9198712110519409,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043,0.0032051526941359043
54,"No, he is not here. I am taking his place.",0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.6794859766960144,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588
55,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.8931621313095093,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327
56,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.9198715090751648,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343,0.0032051405869424343
57,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.8397424817085266,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372
58,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.8397430181503296,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294
59,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.9465810060501099,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435
60,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.9465810060501099,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887,0.002136761089786887
61,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.9198713302612305,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257
62,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.003846170147880912,0.9038457870483398,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912
63,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8931620121002197,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912
64,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.935897171497345
65,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.30564138293266296,0.0042735254392027855,0.0042735254392027855,0.5917940139770508,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855
66,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.8626367449760437,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248,0.005494530778378248
